date,sales,revenue,avg_price,total_stock,active_products,active_stores,total_products,total_stores,day_of_week,day_of_month,week_of_year,month,quarter,year,day_of_year,is_weekend,dow_sin,dow_cos,month_sin,month_cos,day_of_year_sin,day_of_year_cos,sales_lag_1,sales_lag_7,sales_lag_14,sales_lag_30,sales_lag_90,revenue_lag_1,revenue_lag_7,revenue_lag_30,price_lag_1,price_lag_7,price_change,price_change_pct,stock_lag_1,stock_lag_7,stock_change,stock_change_pct,stockout_flag,rolling_sales_7,rolling_sales_14,rolling_sales_30,rolling_sales_90,sales_std_7,sales_std_30,rolling_revenue_7,rolling_revenue_30,sales_growth_7d,sales_growth_30d,revenue_per_unit,target_next_day_sales
2017-10-28,7340.110000000001,26740.030000000123,10.377426236043988,276974.051,252,124,370,124,5,28,43,10,4,2017,301,1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,-0.8935790198239952,0.4489059314938798,6131.338999999999,7266.858999999998,7549.728000000002,6425.009999999999,8182.128000000002,21605.22000000015,28384.05000000003,21248.97000000001,10.35407113579191,10.38089109570699,0.02335510025207732,0.22556441756850124,276327.205,275146.8219999999,646.8459999999614,0.23408697670573597,0,6460.644285714285,6540.313357142857,7287.3167,7414.758577777778,759.7806574643405,1790.6731483158192,23667.480000000123,26559.204333333408,-15.626008430877755,-4.570747749808954,3.643001262923869,7440.265000000002
2017-10-29,7440.265000000002,27814.990000000038,10.40999001198494,271935.22199999995,243,123,370,124,6,29,43,10,4,2017,302,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,-0.8857249183835637,0.4642104791518923,7340.110000000001,7765.961000000001,8178.313000000001,10211.493999999999,7400.2970000000005,26740.030000000123,30384.30000000012,29621.360000000135,10.377426236043988,10.36305527772141,0.032563775940952056,0.3137943378276982,276974.051,269795.1329999999,-5038.829000000027,-1.8192422654063094,0,6471.108714285714,6525.3406428571425,7317.820033333333,7405.402822222221,773.1225788922133,1783.2564176944613,23432.620000000134,26742.239666666745,-5.483558313002093,-28.119137121365377,3.7384407679027603,6021.329999999998
2017-10-30,6021.329999999998,22970.51000000008,10.374510891353056,269527.05299999996,238,124,370,124,0,30,44,10,4,2017,303,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.8776087166898392,0.4793776594606945,7440.265000000002,6379.776999999999,6474.879,13823.129000000003,7098.532999999998,27814.990000000038,22333.100000000133,38228.440000000315,10.40999001198494,10.31195731666697,-0.03547912063188363,-0.34081800838460746,271935.22199999995,268072.73400000005,-2408.1689999999944,-0.8855671517240951,0,6424.580714285715,6472.622928571428,7225.445733333333,7405.846911111111,687.2382668805235,1697.927270808379,23065.575714285835,26682.027333333404,16.622649976637163,-46.17524729748235,3.814856518410399,6051.386999999999
2017-10-31,6051.386999999999,22420.990000000154,10.418991652753917,268999.221,244,124,370,124,1,31,44,10,4,2017,304,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,-0.8692328164574792,0.49440298420761813,6021.329999999998,5988.229,6314.442,10525.568000000001,7072.939999999999,22970.51000000008,22220.080000000125,34514.74000000023,10.374510891353056,10.309098268196394,0.04448076140086066,0.42875044295278025,269527.05299999996,270733.34400000004,-527.8319999999367,-0.1958363712009038,0,6373.373999999999,6440.22657142857,6965.385766666667,7393.87798888889,704.2759266831245,1167.0370398018797,23156.634285714397,26173.429666666732,0.5527677715731619,-42.79330103610563,3.705099343340652,5698.879999999999
2017-11-01,5698.879999999999,21002.800000000112,10.475212836935498,267007.64700000006,243,124,367,124,2,1,44,11,4,2017,305,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-0.8605996962501181,0.5092820071573356,6051.386999999999,5755.460999999998,5872.838,8705.810999999998,6798.200999999998,22420.990000000154,20473.6300000001,27531.129999999976,10.418991652753917,10.337793912869701,0.05622118418158095,0.5396029294900215,268999.221,274134.363,-1991.5739999999641,-0.7403642258131164,0,6382.396571428571,6421.436928571428,6816.2464,7382.5274,698.903497750817,964.7316547755003,23185.335714285837,25770.30466666673,5.141655898632629,-30.490255301889736,3.6854259082486585,5810.480000000001
2017-11-02,5810.480000000001,21208.000000000033,10.446199308601868,266482.3890000001,239,124,368,124,3,2,44,11,4,2017,306,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,-0.8517119107469189,0.5240103253675756,5698.879999999999,5936.884,5703.129000000001,6669.995999999999,7107.866000000003,21002.800000000112,20271.980000000156,29636.78000000002,10.475212836935498,10.339752767282318,-0.029013528333630134,-0.2769731630781641,267007.64700000006,275426.442,-525.2579999999725,-0.19672020854143266,0,6374.313571428572,6409.0113571428565,6716.015366666666,7370.312722222223,707.635257210233,916.6500723499179,23260.931428571548,25552.693666666735,-4.008904334327584,-14.55946900118081,3.6499566300890853,6074.754000000001
2017-11-03,6074.754000000001,21692.490000000154,10.463190350296685,270309.4210000001,236,124,369,124,4,3,44,11,4,2017,307,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,-0.8425720899866032,0.5385835804920232,5810.480000000001,6131.338999999999,6246.548000000001,6616.213,8357.940999999999,21208.000000000033,21605.22000000015,25754.54000000002,10.446199308601868,10.35407113579191,0.016991041694817355,0.16265285768409735,266482.3890000001,276327.205,3827.0320000000065,1.4361294246727896,0,6356.255857142858,6416.6792857142855,6687.364833333334,7355.897322222223,722.1226860761606,931.4509301936783,23394.648571428672,25271.734333333403,-5.2330983493164815,-12.1781599232068,3.5709248473271757,7091.4490000000005
2017-11-04,7091.4490000000005,28075.04000000019,10.487069159869293,272970.54000000004,245,124,369,124,5,4,44,11,4,2017,308,1,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,-0.8331829385891785,0.5529974600700271,6074.754000000001,7340.110000000001,7266.858999999998,6320.709000000002,8541.444,21692.490000000154,26740.030000000123,24734.369999999974,10.463190350296685,10.377426236043988,0.023878809572607906,0.2282172910285515,270309.4210000001,276974.051,2661.118999999948,0.9844714217341122,0,6348.172285714287,6404.408285714286,6669.3162,7330.528577777778,725.3694847608889,938.0993455253209,23407.115714285814,25136.332666666738,-17.23892421230744,-3.891256503028391,3.958999070570794,7364.3279999999995
2017-11-05,7364.3279999999995,28010.74000000015,10.487388645126241,266444.4090000001,256,123,369,124,6,5,44,11,4,2017,309,1,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,-0.8235472349556007,0.5672476988027229,7091.4490000000005,7440.265000000002,7765.961000000001,6751.954000000001,7417.762,28075.04000000019,27814.990000000038,24843.00999999996,10.487069159869293,10.40999001198494,0.00031948525694858176,0.003046468484933342,272970.54000000004,271935.22199999995,-6526.130999999936,-2.3907821701198726,0,6312.649285714287,6391.879,6695.007533333334,7314.417522222223,672.8858244912556,938.776695986025,23597.831428571542,25247.688333333415,-4.6882201104396355,5.028100013714546,3.803570400449322,6481.764000000002
2017-11-06,6481.764000000002,23035.650000000103,10.448894176745958,263929.2,246,124,369,124,0,6,45,11,4,2017,310,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.8136678304455991,0.5813300798152042,7364.3279999999995,6021.329999999998,6379.776999999999,9356.841,7024.427999999999,28010.74000000015,22970.51000000008,37258.68999999992,10.487388645126241,10.374510891353056,-0.03849446838028392,-0.3670548473301148,266444.4090000001,269527.05299999996,-2515.20900000009,-0.9439901589378402,0,6301.801142857142,6363.190928571428,6715.419999999999,7313.823811111111,651.9635905428415,946.6819694293657,23625.795714285843,25353.27933333342,22.304009247126498,-21.294719018950957,3.553916804129261,5775.698999999999
2017-11-07,5775.698999999999,20541.340000000113,10.466641599049366,265161.372,242,124,369,124,1,7,45,11,4,2017,311,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-0.8035476485339116,0.5952404359043674,6481.764000000002,6051.386999999999,5988.229,8929.207000000002,7055.247999999999,23035.650000000103,22420.990000000154,34419.47000000009,10.448894176745958,10.418991652753917,0.0177474223034082,0.169849765948488,263929.2,268999.221,1232.1719999999623,0.4668570207464586,0,6367.577428571429,6370.475714285714,6619.584100000001,7307.794211111111,642.1028045933596,804.9834100082745,23635.10142857156,24879.178000000094,7.1120389424772075,-27.409410488523783,3.556511514883327,5783.459000000001
2017-11-08,5783.459000000001,20276.230000000036,10.44654130377338,266512.73400000005,238,124,368,124,2,8,45,11,4,2017,312,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-0.7931896839451843,0.6089746507720486,5775.698999999999,5698.879999999999,5755.460999999998,6961.178,7068.107999999999,20541.340000000113,21002.800000000112,25029.290000000125,10.466641599049366,10.475212836935498,-0.020100295275986113,-0.19204149760713812,265161.372,267007.64700000006,1351.362000000081,0.5096375802430534,0,6328.193428571429,6355.295,6514.467166666667,7293.576999999999,672.4658678941686,690.7828505764046,23366.58000000013,24416.573666666758,1.3479666180021252,-17.02986189981065,3.5059001887970562,5793.381
2017-11-09,5793.381,20734.24000000007,10.434947618105639,268792.031,237,124,370,124,3,9,45,11,4,2017,313,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,-0.7825970017677834,0.6225286602431057,5783.459000000001,5810.480000000001,5936.884,6389.259000000001,7536.1359999999995,20276.230000000036,21208.000000000033,23557.19000000012,10.44654130377338,10.446199308601868,-0.011593685667740772,-0.110981092503344,266512.73400000005,266482.3890000001,2279.2969999999623,0.8552300544108191,0,6340.276142857144,6357.294857142857,6475.209866666667,7279.3031222222235,659.9167022303,697.9486137561731,23262.784285714402,24258.138333333423,-0.46503903291983856,-9.48153768692113,3.5789532916961737,6169.015
2017-11-10,6169.015,21948.89000000012,10.446973979658521,268792.031,238,124,370,124,4,10,45,11,4,2017,314,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,-0.7717727365467836,0.6358984534680745,5793.381,6074.754000000001,6131.338999999999,6775.548,8525.604,20734.24000000007,21692.490000000154,30061.240000000023,10.434947618105639,10.463190350296685,0.012026361552882392,0.11525080904110624,268792.031,270309.4210000001,0.0,0.0,0,6337.833428571429,6347.044642857143,6455.347266666667,7259.939177777777,662.2321973973006,708.8724198587878,23195.10428571441,24164.04000000009,-4.6318418819922655,-14.495757391136474,3.5579245633217162,7422.665999999999
2017-11-11,7422.665999999999,27312.120000000046,10.447481369121501,268792.031,253,124,369,124,5,11,45,11,4,2017,315,1,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,-0.7607200913564104,0.6490800741100398,6169.015,7091.4490000000005,7340.110000000001,6299.658999999998,8636.057,21948.89000000012,28075.04000000019,25178.279999999948,10.446973979658521,10.487069159869293,0.0005073894629799014,0.004856807951927973,268792.031,272970.54000000004,0.0,0.0,0,6351.299285714286,6349.735785714286,6435.129499999999,7233.754855555555,656.928264798329,708.0740764894391,23231.73285714297,23893.628333333425,-13.007694196207293,-2.0738265356902263,3.679556644472491,7738.151999999997
2017-11-12,7738.151999999997,29957.650000000205,10.480177272125234,264836.366,255,123,370,124,6,12,45,11,4,2017,316,1,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,-0.7494423368521954,0.6620696215153815,7422.665999999999,7364.3279999999995,7440.265000000002,6293.537999999999,7456.281000000001,27312.120000000046,28010.74000000015,24020.450000000055,10.447481369121501,10.487388645126241,0.032695903003732596,0.31295488212468475,268792.031,266444.4090000001,-3955.6650000000373,-1.471645191743068,0,6398.616,6355.632642857143,6472.5630666666675,7220.272733333334,727.2850664528819,730.0102966008636,23122.74428571438,23964.756333333433,0.7921700391400239,17.94106907752048,3.871421755478597,5741.516999999999
2017-11-13,5741.516999999999,21508.72000000004,10.43204720775297,263531.0610000001,240,124,371,124,0,13,46,11,4,2017,317,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.7379428103031386,0.6748632518680403,7738.151999999997,6481.764000000002,6021.329999999998,7549.728000000002,7865.893,29957.650000000205,23035.650000000103,30558.500000000025,10.480177272125234,10.448894176745958,-0.048130064372264414,-0.45924857111223566,264836.366,263929.2,-1305.3049999998766,-0.4928722666432739,0,6452.019428571429,6376.910285714286,6520.716866666667,7223.404633333334,818.0724247055751,764.6193030928287,23400.874285714388,24162.663000000102,19.383427104103067,2.4957720331115953,3.7461737028733078,5817.918999999999
2017-11-14,5817.918999999999,19682.10000000006,10.441842780959194,268244.97000000003,225,124,370,124,1,14,46,11,4,2017,318,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-0.7262249146041543,0.6874571793269664,5741.516999999999,5775.698999999999,6051.386999999999,8178.313000000001,7474.57,21508.72000000004,20541.340000000113,32105.850000000002,10.43204720775297,10.466641599049366,0.009795573206224262,0.09389885811621243,263531.0610000001,265161.372,4713.908999999927,1.7887489171532327,0,6346.269857142856,6356.923642857143,6460.443166666667,7199.800455555556,860.3393817613568,751.8698216731459,23182.741428571524,23861.00366666677,-0.5918244700771248,-29.795827085610465,3.383013754574456,5710.210000000001
2017-11-15,5710.210000000001,20248.96000000008,10.445582052291995,271408.95700000005,233,124,369,124,2,15,46,11,4,2017,319,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-0.7142921172691032,0.699847677146407,5817.918999999999,5783.459000000001,5698.879999999999,6474.879,7065.719,19682.10000000006,20276.230000000036,24338.920000000075,10.441842780959194,10.44654130377338,0.003739271332801053,0.03581045425831973,268244.97000000003,266512.73400000005,3163.987000000023,1.1795140091536562,0,6352.301285714285,6340.247357142856,6381.763366666667,7181.393222222222,855.8087782097952,686.5702828672048,23059.99285714294,23446.878666666766,0.5958371970821996,-10.146289992446206,3.5460972538663333,6055.072000000003
2017-11-16,6055.072000000003,22531.96000000003,10.453591174731681,273154.87799999997,231,124,368,124,3,16,46,11,4,2017,320,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,-0.7021479494046978,0.7120310787787131,5710.210000000001,5793.381,5810.480000000001,6314.442,7597.087000000001,20248.96000000008,20734.24000000007,23597.02000000008,10.445582052291995,10.434947618105639,0.008009122439686323,0.07667473578390915,271408.95700000005,268792.031,1745.9209999999148,0.643280538453237,0,6341.837142857142,6341.056642857142,6356.274399999999,7166.332011111112,864.3287544234428,697.1074875470955,23056.097142857234,23310.546666666767,-1.4356210993200578,-9.569048223105051,3.721171275915467,5983.367
2017-11-17,5983.367,22127.890000000065,10.45823015820841,273809.32900000014,243,124,369,124,4,17,46,11,4,2017,321,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,-0.6897960046655887,0.7240037789593305,6055.072000000003,6169.015,6074.754000000001,5872.838,7948.307000000001,22531.96000000003,21948.89000000012,20791.800000000083,10.453591174731681,10.446973979658521,0.004638983476729308,0.044376936109215885,273154.87799999997,268792.031,654.4510000001756,0.2395897173032274,0,6379.221571428571,6358.527499999999,6347.628733333333,7149.198511111112,842.0245554972394,699.2492805994144,23312.91428571437,23275.04466666677,-1.8470209587753874,3.102997222126732,3.6982337870968074,7907.554999999998
2017-11-18,7907.554999999998,34095.71000000018,10.512607006452567,272437.336,250,124,370,124,5,18,46,11,4,2017,322,1,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,-0.6772399381909491,0.7357622347736527,5983.367,7422.665999999999,7091.4490000000005,5703.129000000001,8012.445,22127.890000000065,27312.120000000046,21568.990000000136,10.45823015820841,10.447481369121501,0.05437684824415712,0.5199431206003633,273809.32900000014,268792.031,-1371.9930000001332,-0.5010760608525988,0,6352.700428571428,6351.999857142857,6351.313033333334,7127.3658444444445,852.6060593148063,696.9487757376053,23338.48571428579,23319.5810000001,-19.390593622291494,4.913758745418512,4.31178916871273,8053.126999999998
2017-11-19,8053.126999999998,34007.94000000002,10.510038276248189,266600.313,257,123,369,124,6,19,46,11,4,2017,323,1,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,-0.6644834655228552,0.7473029667054296,7907.554999999998,7738.151999999997,7364.3279999999995,6246.548000000001,6959.3769999999995,34095.71000000018,29957.650000000205,22504.74000000008,10.512607006452567,10.480177272125234,-0.0025687302043788662,-0.024434759168702844,272437.336,264836.366,-5837.0229999999865,-2.1425194819846523,0,6421.970285714286,6410.293142857144,6424.793900000001,7126.2004,966.1591291269135,741.0652553710347,24307.570000000098,23737.138333333434,2.1891919414351166,26.590798629899215,4.222948427362443,6322.063000000001
2017-11-20,6322.063000000001,24173.360000000055,10.452436387606388,265559.424,242,124,369,124,0,20,47,11,4,2017,324,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.6515303615068021,0.75862255966641,8053.126999999998,5741.516999999999,6481.764000000002,7266.858999999998,6761.174999999999,34007.94000000002,21508.72000000004,28384.05000000003,10.510038276248189,10.43204720775297,-0.05760188864180016,-0.5480654506461278,266600.313,263531.0610000001,-1040.8890000000247,-0.3904305243632721,0,6466.966714285713,6459.493071428571,6485.0132,7138.353177777779,1042.0289461927678,797.3460251259421,24886.18285714293,24120.578333333433,40.26131073024776,10.819915454531321,3.8236506026592982,6073.794000000002
2017-11-21,6073.794000000002,22226.210000000086,10.457842839203549,266876.15700000006,238,124,368,124,1,21,47,11,4,2017,325,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-0.6383844591746642,0.7697176640069211,6322.063000000001,5817.918999999999,5775.698999999999,7765.961000000001,6624.8139999999985,24173.360000000055,19682.10000000006,30384.30000000012,10.452436387606388,10.441842780959194,0.0054064515971603555,0.051724319543057604,265559.424,268244.97000000003,1316.7330000000657,0.4958336556717587,0,6549.901857142858,6448.085857142856,6453.52,7133.474155555556,996.7880150123109,783.9461428777745,25266.845714285788,23980.2220000001,8.66536643084928,-18.592650671307773,3.6593618420381198,5921.806000000001
2017-11-22,5921.806000000001,21291.940000000093,10.424962211614181,266513.886,237,124,368,124,2,22,47,11,4,2017,326,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-0.6250496486104377,0.7805849965070866,6073.794000000002,5710.210000000001,5783.459000000001,6379.776999999999,6404.292,22226.210000000086,20248.96000000008,22333.100000000133,10.457842839203549,10.445582052291995,-0.032880627589367606,-0.3144111849348822,266876.15700000006,271408.95700000005,-362.2710000000661,-0.1357449852667303,0,6586.4554285714285,6469.378357142857,6397.114433333333,7127.3517111111105,969.7976356458734,746.2277065605663,25630.290000000077,23708.28566666677,6.367261449228674,-4.796139426189935,3.59551461158979,5917.4
2017-11-23,5917.4,20872.300000000123,10.440668965059212,265921.4459999999,238,124,368,124,3,23,47,11,4,2017,327,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,-0.6115298757991053,0.7912213413483807,5921.806000000001,6055.072000000003,5793.381,5988.229,8094.115999999999,21291.940000000093,22531.96000000003,22220.080000000125,10.424962211614181,10.453591174731681,0.015706753445030586,0.15066484775870073,266513.886,273154.87799999997,-592.4400000001187,-0.22229235740464148,0,6616.683428571429,6479.260285714286,6381.848733333333,7121.990755555555,940.7976591299146,751.2620228753732,25779.28714285722,23673.58033333343,-2.2008986846069107,-1.1092261167700643,3.5272754926150207,6245.388000000002
2017-11-24,6245.388000000002,22428.900000000067,10.421412320382398,267066.36199999996,240,124,366,124,4,24,47,11,4,2017,328,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,-0.5978291414589552,0.801623551065242,5917.4,5983.367,6169.015,5755.460999999998,9375.252,20872.300000000123,22127.890000000065,20473.6300000001,10.440668965059212,10.45823015820841,-0.01925664467681365,-0.18443880120381195,265921.4459999999,273809.32900000014,1144.9160000000848,0.43054669610967944,0,6597.015999999999,6488.118785714286,6379.487766666667,7097.805022222223,955.8141098118267,752.6517051787664,25542.19285714295,23628.65433333343,-1.1025063313014318,2.8136581934965985,3.591274072963931,7385.722999999999
2017-11-25,7385.722999999999,27077.389999999887,10.466482271393499,269288.7710000001,259,124,368,124,5,25,47,11,4,2017,329,1,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,-0.5839514998576998,0.8117885474764613,6245.388000000002,7907.554999999998,7422.665999999999,5936.884,9019.583000000002,22428.900000000067,34095.71000000018,20271.980000000156,10.421412320382398,10.512607006452567,0.045069951011100784,0.43247450178083935,267066.36199999996,272437.336,2222.4090000001597,0.8321560916009931,0,6634.447571428572,6493.574,6395.818666666667,7063.028755555557,932.6264858361006,743.9091871487692,25585.19428571438,23693.830000000096,-21.0199865824518,5.196395954510846,3.6661800070216404,7651.380999999999
2017-11-26,7651.380999999999,28423.520000000066,10.492242484969145,264213.3339999999,250,122,370,124,6,26,47,11,4,2017,330,1,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,-0.5699010576127624,0.8217133225960589,7385.722999999999,8053.126999999998,7738.151999999997,6131.338999999999,7675.845000000002,27077.389999999887,34007.94000000002,21605.22000000015,10.466482271393499,10.510038276248189,0.025760213575646063,0.24612102622150975,269288.7710000001,266600.313,-5075.437000000209,-1.884756271549179,0,6559.900142857144,6490.935214285714,6444.1133,7044.874755555556,829.0018077627158,759.9442787110834,24582.577142857193,23920.67700000009,-8.287513657738153,20.458565412873114,3.7148222000708198,5790.564
2017-11-27,5790.564,20853.39000000004,10.441442352470768,264554.65800000005,243,124,369,124,0,27,48,11,4,2017,331,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.5556819724760489,0.8313949395234058,7651.380999999999,6322.063000000001,5741.516999999999,7340.110000000001,7912.337000000001,28423.520000000066,24173.360000000055,26740.030000000123,10.492242484969145,10.452436387606388,-0.05080013249837734,-0.484168494686927,264213.3339999999,265559.424,341.32400000013877,0.12918500169266206,0,6502.5078571428585,6484.7372857142855,6494.781366666666,7044.602933333333,714.3774535732847,788.5078409720173,23784.802857142913,24147.95366666675,21.026649054272287,4.24068576628959,3.601270964279134,5725.9540000000015
2017-11-28,5725.9540000000015,20553.340000000026,10.435445255473667,269110.194,248,124,369,124,1,28,48,11,4,2017,332,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-0.5412984521036173,0.8408305333122887,5790.564,6073.794000000002,5817.918999999999,7440.265000000002,8721.785,20853.39000000004,22226.210000000086,27814.990000000038,10.441442352470768,10.457842839203549,-0.005997096997100826,-0.0574355227434812,264554.65800000005,266876.15700000006,4555.535999999964,1.7219640109303853,0,6426.579428571429,6488.240642857143,6443.129833333333,7021.027677777778,763.3215467547027,781.9493549449838,23310.521428571483,23951.732333333413,-4.663147943443609,-22.17261078738461,3.589504910448114,5715.727999999999
2017-11-29,5715.727999999999,21405.87,10.46497174765593,272538.6480000001,226,124,369,124,2,29,48,11,4,2017,333,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-0.5267547528105542,0.8500173118187018,5725.9540000000015,5921.806000000001,5710.210000000001,6021.329999999998,9943.296,20553.340000000026,21291.940000000093,22970.51000000008,10.435445255473667,10.424962211614181,0.029526492182263553,0.28294424875427454,269110.194,266513.886,3428.454000000085,1.2739963317777865,0,6376.888,6481.671714285715,6385.986133333334,6987.740666666667,800.5302897115791,769.1015712278823,23071.540000000045,23709.677333333417,-3.3073018602770814,-4.905494301092892,3.745081991305395,5703.477000000001
2017-11-30,5703.477000000001,20999.350000000068,10.535732543432706,271354.9510000001,241,124,371,124,3,30,48,11,4,2017,334,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,-0.5120551783114646,0.8589525565270845,5715.727999999999,5917.4,6055.072000000003,6051.386999999999,4745.006000000001,21405.87,20872.300000000123,22420.990000000154,10.46497174765593,10.440668965059212,0.07076079577677596,0.6761680536082271,272538.6480000001,265921.4459999999,-1183.6969999999856,-0.43432262128194943,0,6347.448285714286,6482.065857142858,6375.7994,6940.76768888889,823.5146740151483,776.0900757073653,23087.81571428575,23657.522666666748,-3.4081184303917342,-5.546811003824407,3.681850562385027,6138.592
2017-12-01,6138.592,23354.76000000011,10.538240254996314,269215.24899999995,246,124,370,124,4,1,48,12,4,2017,335,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,-0.4972040784469378,0.8676336233547726,5703.477000000001,6245.388000000002,5983.367,5698.879999999999,6548.713999999999,20999.350000000068,22428.900000000067,21002.800000000112,10.535732543432706,10.421412320382398,0.0025077115636076286,0.02380196681407572,271354.9510000001,267066.36199999996,-2139.702000000165,-0.78852513732103,0,6316.887857142858,6456.951928571429,6364.2024,6951.417366666667,845.801239469325,783.6672775401925,23105.96571428574,23610.134666666745,-8.676978916281916,0.08066497276660628,3.804579291146913,7207.917
2017-12-02,7207.917,28004.900000000067,10.571940268723543,269215.24899999995,258,124,370,124,5,2,48,12,4,2017,336,1,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,-0.4822058478963526,0.8760579434344281,6138.592,7385.722999999999,7907.554999999998,5810.480000000001,6113.4720000000025,23354.76000000011,27077.389999999887,21208.000000000033,10.538240254996314,10.466482271393499,0.03370001372722875,0.3197878669662247,269215.24899999995,269288.7710000001,0.0,0.0,0,6301.631285714285,6468.039428571429,6378.859466666667,6946.860455555556,848.2655109523638,774.8570262619693,23238.23142857146,23688.53333333341,-16.885699612617472,5.646900083986146,3.885297236358308,7456.403000000002
2017-12-03,7456.403000000002,28070.530000000137,10.667276047545657,264106.314,252,123,369,124,6,3,48,12,4,2017,337,1,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,-0.46706492487743034,0.8842230238742036,7207.917,7651.380999999999,8053.126999999998,6074.754000000001,7309.8600000000015,28004.900000000067,28423.520000000066,21692.490000000154,10.571940268723543,10.492242484969145,0.09533577882211475,0.9017812851644649,269215.24899999995,264213.3339999999,-5108.9349999999395,-1.8977138252669858,0,6276.230428571428,6418.065285714286,6425.4407,6959.020955555557,812.2919003820746,781.4858914993073,23370.732857142917,23915.096666666745,-5.79586874578588,18.653644246334903,3.7646208232039133,6022.1709999999985
2017-12-04,6022.1709999999985,21776.060000000118,10.615823019391739,262561.08,232,124,369,124,0,4,49,12,4,2017,338,0,0.0,1.0,-2.4492935982947064e-16,1.0,-0.451785789832884,0.8921264484954345,7456.403000000002,5790.564,6322.063000000001,7091.4490000000005,6480.8139999999985,28070.530000000137,20853.39000000004,28075.04000000019,10.667276047545657,10.441442352470768,-0.05145302815391872,-0.4823445828586869,264106.314,264554.65800000005,-1545.2339999999967,-0.5850802945968179,0,6248.376428571429,6375.442142857143,6471.495666666668,6960.649211111111,758.8638520400015,800.585046066763,23320.305714285783,24127.69800000008,28.768164897236293,5.146395327668598,3.6159816783681706,5903.185999999999
2017-12-05,5903.185999999999,20986.990000000103,10.646237925101966,266153.1969999999,247,124,370,124,1,5,49,12,4,2017,339,0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,-0.4363729641045924,0.8997658785476209,6022.1709999999985,5725.9540000000015,6073.794000000002,7364.3279999999995,6843.297,21776.060000000118,20553.340000000026,28010.74000000015,10.615823019391739,10.435445255473667,0.030414905710227202,0.28650539533928576,262561.08,269110.194,3592.116999999911,1.3681071848119726,0,6281.463142857143,6354.021285714286,6435.853066666667,6955.553177777778,740.4007515216656,795.8208673873858,23452.115714285796,23917.732000000073,5.173234014803417,-18.225111646303656,3.555197142695505,6568.659
